episode,step,path,chosen_path,state,active_keys,pool_keys,promoted_key,demoted_keys,chosen_GA,chosen_GD,xi_total,xi_1,xi_2,xi_3,EA_payoff_mean,EA_payoff_max,ED_payoff_mean,ED_payoff_max,AC_total,AC_T,AC_H,AC_K,AC_R,AC_D,DC_total,DC_ASSC,DC_NC,DC_AIC,llm_latency_s,s_P1,s_P2,g_P1,g_P2,BRpath_P1,BRpath_P2,piPath_P1,piPath_P2,pP1_GA1,pP1_GA2,pP1_GA3,pP2_GA1,pP2_GA2,pP2_GA3,BR_GA1,BR_GA2,BR_GA3,piA_GA1,piA_GA2,piA_GA3,p_GA1,p_GA2,p_GA3,q_GD1,q_GD2,q_GD3,q_GD4,q_GD5,q_GD6,q_GD7,q_GD8,qbar_GD1,qbar_GD2,qbar_GD3,qbar_GD4,qbar_GD5,qbar_GD6,qbar_GD7,qbar_GD8,best_def_key,episode_summary_latency_s
124,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD5"", ""GD4""]",,[],GA1,GD1,0.639,0.35000000000000003,0.19,0.09899999999999998,-15.466836628603915,-11.752946092869252,-5.83974201588883,-5.224836291069946,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,0.8585789203643799,0.31785385604079963,0.6821461439592005,-13.902034956540827,-12.367003099350502,0.3748004129868071,0.6251995870131928,0.32924316743000115,0.670756832569999,0.8609562968921494,0.05122205464145908,0.0878216484663916,0.8611770935392995,0.051170284919298134,0.08765262154140245,0.717914517431559,0.06257821007230693,0.219507272496134,0.8181983207069773,0.05459266246520077,0.1272090168278219,0.8611069124736019,0.05118674012511316,0.08770634740128498,0.35084744475021407,0.3903389879611035,0.2588135672886823,0.0,0.0,0.0,0.0,0.0,0.34813558356266056,0.37525424097082766,0.27661017546651173,0.0,0.0,0.0,0.0,0.0,GD2,
124,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD5"", ""GD4""]",,[],GA1,GD2,1.0344533333333332,0.49333333333333335,0.32799999999999996,0.21311999999999995,-14.823727291369964,-10.988344655826825,-6.310011993006899,-5.853404648681763,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,0.8460075855255127,0.31785385604079963,0.6821461439592005,-13.902034956540827,-12.367003099350502,0.3748004129868071,0.6251995870131928,0.32924316743000115,0.670756832569999,0.8609562968921494,0.05122205464145908,0.0878216484663916,0.8611770935392995,0.051170284919298134,0.08765262154140245,0.7180620329205136,0.06252896268954589,0.21940900438994052,0.8182425753536637,0.05457788825037246,0.12717953639596385,0.8611069124736019,0.05118674012511316,0.08770634740128498,0.3508474458885299,0.3903389875273854,0.25881356658408483,0.0,0.0,0.0,0.0,0.0,0.3481355844163974,0.37525424064553903,0.2766101749380636,0.0,0.0,0.0,0.0,0.0,GD2,6.770094394683838
125,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD5"", ""GD4""]",,[],GA1,GD2,0.5744,0.32000000000000006,0.16799999999999998,0.08639999999999999,-15.485934380157719,-11.810171879072538,-5.818661225205415,-5.160945139445575,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,0.9207713603973389,0.316278495786262,0.683721504213738,-13.498356575421319,-11.724174860422462,0.3563150917250017,0.6436849082749984,0.32428581497401,0.6757141850259901,0.8610165228450875,0.05122520469438881,0.0877582724605236,0.8612318276827176,0.051175249796004275,0.08759292252127807,0.7179441337532035,0.06258691827705257,0.2194689479697438,0.8182455195038634,0.05459875034031876,0.12715573015581777,0.8611637313925364,0.05119104945612249,0.08764521915134099,0.35084744692622527,0.3903389871319599,0.2588135659418148,0.0,0.0,0.0,0.0,0.0,0.348135585194669,0.3752542403489699,0.2766101744563611,0.0,0.0,0.0,0.0,0.0,GD2,
125,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD5"", ""GD4""]",,[],GA1,GD1,0.06666666666666667,0.06666666666666667,0.0,0.0,-15.726892044274507,-12.084551381757176,-5.294052143426595,-4.577046414395557,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.386328935623169,0.316278495786262,0.683721504213738,-13.498356575421319,-11.724174860422462,0.3563150917250017,0.6436849082749984,0.32428581497401,0.6757141850259901,0.8610165228450875,0.05122520469438881,0.0877582724605236,0.8612318276827176,0.051175249796004275,0.08759292252127807,0.7190681287568244,0.0628670555224997,0.2180648157206759,0.8185827180049496,0.05468279151395291,0.12673449048109744,0.8611637313925364,0.05119104945612249,0.08764521915134099,0.35084744787219374,0.3903389867714487,0.2588135653563576,0.0,0.0,0.0,0.0,0.0,0.34813558590414534,0.37525424007858654,0.2766101740172682,0.0,0.0,0.0,0.0,0.0,GD2,5.646661043167114
126,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD5"", ""GD4""]",,[],GA1,GD3,2.1333333333333333,0.7333333333333334,0.6799999999999999,0.72,-14.554025445497821,-10.875484037752202,-6.814662022043906,-6.196630628868777,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,3.8403754234313965,0.3143187001876142,0.6856812998123858,-13.69512929893611,-12.03757295366232,0.3652802300482867,0.6347197699517133,0.3245110061597487,0.6754889938402513,0.8610527544276119,0.0512242966778991,0.08772294889448905,0.861267110819717,0.05117452256207577,0.08755836661820722,0.7161772657414449,0.06208537228973965,0.22173736196881544,0.8177401572962355,0.054447777480374944,0.1278120652233897,0.8611997345971737,0.05119016749746435,0.08761009790536206,0.35084744873454266,0.3903389864427709,0.25881356482268647,0.0,0.0,0.0,0.0,0.0,0.35084744873454266,0.3903389864427709,0.25881356482268647,0.0,0.0,0.0,0.0,0.0,GD2,
126,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD5"", ""GD4""]",GD5,[],GA1,GD3,2.1066666666666665,0.6666666666666666,0.72,0.72,-14.329565886078768,-10.578989181870785,-6.862042626470727,-6.327428230013941,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.340169906616211,0.3143187001876142,0.6856812998123858,-13.69512929893611,-12.03757295366232,0.3652802300482867,0.6347197699517133,0.3245110061597487,0.6754889938402513,0.8610527544276119,0.0512242966778991,0.08772294889448905,0.861267110819717,0.05117452256207577,0.08755836661820722,0.7174899984515449,0.06233947440958333,0.22017052713887175,0.8181339771092654,0.054524008116328036,0.1273420147744066,0.8611997345971737,0.05119016749746435,0.08761009790536206,0.35084744873454266,0.3903389864427709,0.25881356482268647,0.0,0.0,0.0,0.0,0.0,0.348135586550907,0.3752542398320782,0.27661017361701484,0.0,0.0,0.0,0.0,0.0,GD2,10.606482744216919
127,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD6"", ""GD7"", ""GD8"", ""GD4""]",,[],GA1,GD1,0.0,0.0,0.0,0.0,-15.89906574580101,-12.254975969841261,-5.674366522183767,-4.655624212961914,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.5579817295074463,0.3125764129247153,0.6874235870752848,-14.177234777875883,-12.805651310505553,0.38765157967206837,0.6123484203279317,0.3275914462741859,0.6724085537258142,0.8610972836688966,0.051225223369861725,0.08767749296124175,0.8613086931675643,0.051176331525039455,0.0875149753073963,0.7187276751823042,0.06281222367422822,0.2184601011434676,0.8185343877719863,0.05466709916979608,0.12679851305821768,0.8612426115448124,0.05119161396251526,0.08756577449267225,0.347373712396696,0.38647424370605665,0.25625105379823737,0.0,0.009900990099009901,0.0,0.0,0.0,0.347373712396696,0.38647424370605665,0.25625105379823737,0.0,0.009900990099009901,0.0,0.0,0.0,GD2,
127,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD6"", ""GD7"", ""GD8"", ""GD4""]",,"[""GD5""]",GA1,GD2,0.41813333333333336,0.21333333333333335,0.128,0.0768,-15.419572410528888,-11.748013948841397,-5.9482584512852865,-4.970157636492764,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,3.3329310417175293,0.3125764129247153,0.6874235870752848,-14.177234777875883,-12.805651310505553,0.38765157967206837,0.6123484203279317,0.3275914462741859,0.6724085537258142,0.8610972836688966,0.051225223369861725,0.08767749296124175,0.8613086931675643,0.051176331525039455,0.0875149753073963,0.718733518748339,0.06275445486997057,0.21851202638169054,0.8185361408417967,0.054649768528518786,0.12681409062968457,0.8612426115448124,0.05119161396251526,0.08756577449267225,0.347373712396696,0.38647424370605665,0.25625105379823737,0.0,0.009900990099009901,0.0,0.0,0.0,0.347373712396696,0.38647424370605665,0.25625105379823737,0.0,0.009900990099009901,0.0,0.0,0.0,GD2,20.561193466186523
128,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD2,5.595733333333332,1.2933333333333332,1.7679999999999998,2.5343999999999993,-12.021826837744904,-8.267375478669113,-9.5222165498246,-9.080667770982448,11.299999999999999,2,3,4,2,3,6.510208125210601,1.7600000000000002,4.750208125210601,0.0,3.3472201824188232,0.31133302424274734,0.6886669757572528,-11.630522174171048,-8.748933333259854,0.2767721699333361,0.723227830066664,0.3044208533808651,0.695579146619135,0.8611644997311927,0.05123039283680603,0.08760510743200114,0.8613681327168972,0.05118405915944654,0.08744780812365635,0.7112818695784852,0.06072959553498624,0.22798853488652854,0.8163422537753735,0.05404772007210845,0.129610026152518,0.8613047350436223,0.051198484363343164,0.08749678059303465,0.350847449520663,0.39033898614311724,0.25881356433621977,0.0,0.0,0.0,0.0,0.0,0.34813558714049725,0.37525423960733795,0.27661017325216486,0.0,0.0,0.0,0.0,0.0,GD2,
128,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA3,GD1,5.940333333333332,1.383333333333333,1.89,2.6669999999999994,-11.239312040776886,-7.24903984565147,-10.329727665927056,-10.183427747389159,14.900000000000002,6,2,3,3,4,6.350208125210601,1.6,4.750208125210601,0.0,2.040013313293457,0.31133302424274734,0.6886669757572528,-11.630522174171048,-8.748933333259854,0.2767721699333361,0.723227830066664,0.3044208533808651,0.695579146619135,0.8611644997311927,0.05123039283680603,0.08760510743200114,0.8613681327168972,0.05118405915944654,0.08744780812365635,0.7139403668311302,0.061182198710233206,0.22487743445863664,0.8171398029511671,0.05418350102468254,0.12867669602415044,0.8613047350436223,0.051198484363343164,0.08749678059303465,0.3508474502372926,0.3903389858699262,0.25881356389278126,0.0,0.0,0.0,0.0,0.0,0.3481355876779694,0.3752542394024447,0.27661017291958595,0.0,0.0,0.0,0.0,0.0,GD2,7.814900636672974
129,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD1,0.06666666666666667,0.06666666666666667,0.0,0.0,-15.859897618876012,-12.219422956162703,-5.418376637375994,-4.704026600556134,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.619316577911377,0.30763854407603763,0.6923614559239625,-14.236328566474963,-12.899556831569571,0.3904096555741289,0.6095903444258712,0.3241927663756558,0.6758072336243443,0.8610958679628725,0.05121185435716018,0.08769227767996729,0.8613187376858592,0.05115861613091533,0.08752264618322551,0.7186435725518796,0.06278798254000274,0.21856844490811767,0.8185161881456653,0.054647426053641555,0.12683638580069315,0.8612501743687611,0.05117499426132649,0.0875748313699126,0.3508474508905737,0.3903389856208621,0.2588135634885642,0.0,0.0,0.0,0.0,0.0,0.3481355881679303,0.3752542392156466,0.2766101726164232,0.0,0.0,0.0,0.0,0.0,GD2,
129,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD3,0.06666666666666667,0.06666666666666667,0.0,0.0,-15.726892044274507,-12.084551381757176,-5.294052143426595,-4.577046414395557,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.3228061199188232,0.30763854407603763,0.6923614559239625,-14.236328566474963,-12.899556831569571,0.3904096555741289,0.6095903444258712,0.3241927663756558,0.6758072336243443,0.8610958679628725,0.05121185435716018,0.08769227767996729,0.8613187376858592,0.05115861613091533,0.08752264618322551,0.7190681287568296,0.06286705552252572,0.21806481572064473,0.8186435550071502,0.054671147948398446,0.12668529704445128,0.8612501743687611,0.05117499426132649,0.0875748313699126,0.35084745148610574,0.3903389853937953,0.25881356312009896,0.0,0.0,0.0,0.0,0.0,0.3481355886145793,0.3752542390453465,0.27661017234007423,0.0,0.0,0.0,0.0,0.0,GD2,8.099539518356323
130,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA2,GD1,0.384,0.25,0.11,0.023999999999999997,-15.646862694697724,-11.995722155549858,-5.646239730507261,-4.953782920542312,18.6,5,4,5,4,5,6.350208125210601,1.6,4.750208125210601,0.0,1.0995073318481445,0.3065049047573589,0.6934950952426412,-13.960077725805968,-12.459766061070189,0.37751625498547187,0.6224837450145282,0.3207071748029815,0.6792928251970186,0.8611657230495819,0.051218847745867824,0.0876154292045503,0.8613794454111565,0.05116878654524312,0.0874517680436003,0.7182438714388738,0.06267299643765717,0.21908313212346922,0.8184387732194718,0.054620049512967346,0.126941177267561,0.8613139384590774,0.051184130548772626,0.08750193099214976,0.3508474520289933,0.390338985186784,0.25881356278422274,0.0,0.0,0.0,0.0,0.0,0.348135589021745,0.375254238890088,0.2766101720881671,0.0,0.0,0.0,0.0,0.0,GD2,
130,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD1,0.49800000000000005,0.35000000000000003,0.13,0.017999999999999995,-15.394169230626886,-11.702748680086643,-5.667884409809235,-5.023032245312856,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.2884571552276611,0.3065049047573589,0.6934950952426412,-13.960077725805968,-12.459766061070189,0.37751625498547187,0.6224837450145282,0.3207071748029815,0.6792928251970186,0.8611657230495819,0.051218847745867824,0.0876154292045503,0.8613794454111565,0.05116878654524312,0.0874517680436003,0.718696159055008,0.06274180369608717,0.2185620372489047,0.8185744595043121,0.054640691690496346,0.12678484880519164,0.8613139384590774,0.051184130548772626,0.08750193099214976,0.3508474525238898,0.3903389849980575,0.25881356247805265,0.0,0.0,0.0,0.0,0.0,0.3481355893929174,0.37525423874854313,0.2766101718585395,0.0,0.0,0.0,0.0,0.0,GD2,11.603622198104858
131,1,P1,P1,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD1,2.8766666666666665,0.8166666666666667,0.95,1.1099999999999999,-15.444200041914733,-11.78430909692239,-6.651390365409245,-5.999929707296365,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.6612355709075928,0.30511143004470676,0.6948885699552934,-13.74292528204127,-12.114135337562903,0.3675062575140633,0.6324937424859368,0.31759039553857804,0.682409604461422,0.8612178613402506,0.05122255159969294,0.08755958706005655,0.861425893661033,0.05117436830576368,0.08739973803320342,0.7158220637502779,0.062430639245284275,0.22174729700443785,0.8175991220632588,0.05458497789337034,0.12781590004337096,0.8613624206221435,0.051189069579478705,0.08744850979837784,0.3508474529750374,0.39033898482600166,0.25881356219896096,0.0,0.0,0.0,0.0,0.0,0.34813558973127806,0.37525423861950125,0.27661017164922075,0.0,0.0,0.0,0.0,0.0,GD2,
131,2,P1,P1,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD1,4.502,1.3499999999999999,1.49,1.6619999999999997,-13.33917201316276,-9.550645978489774,-8.253268291819253,-7.80776676520012,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.5029799938201904,0.30511143004470676,0.6948885699552934,-13.74292528204127,-12.114135337562903,0.3675062575140633,0.6324937424859368,0.31759039553857804,0.682409604461422,0.8612178613402506,0.05122255159969294,0.08755958706005655,0.861425893661033,0.05117436830576368,0.08739973803320342,0.7117382407011251,0.06133563108116556,0.22692612821770933,0.816373975148513,0.05425647544413473,0.12936954940735237,0.8613624206221435,0.051189069579478705,0.08744850979837784,0.35084745338630313,0.39033898466914446,0.2588135619445524,0.0,0.0,0.0,0.0,0.0,0.3481355900397274,0.37525423850185835,0.2766101714584143,0.0,0.0,0.0,0.0,0.0,GD2,19.600743532180786
132,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA3,GD1,1.0506666666666666,0.4666666666666667,0.38,0.20399999999999996,-15.192547048181085,-11.473753620786553,-6.132968974306613,-5.5350662578387135,14.900000000000002,6,2,3,3,4,6.350208125210601,1.6,4.750208125210601,0.0,5.196123361587524,0.30352169586523614,0.696478304134764,-13.176649402697297,-13.804902442562303,0.5521639184771937,0.44783608152280635,0.3532501403876277,0.6467498596123724,0.8612561476105565,0.05122383737371871,0.08752001501572491,0.8614611098264625,0.05117656711956583,0.08736232305397156,0.7174012506937839,0.06243205705864693,0.2201666922475692,0.8182431520866591,0.054553214101290166,0.12720363381205088,0.8613988993471023,0.051190914667270285,0.08741018598562725,0.3508474537612125,0.3903389845261439,0.25881356171264364,0.0,0.0,0.0,0.0,0.0,0.3508474537612125,0.3903389845261439,0.25881356171264364,0.0,0.0,0.0,0.0,0.0,GD2,
132,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",GD5,[],GA1,GD1,1.281,0.5499999999999999,0.41,0.32099999999999995,-14.79279095703179,-11.03557797974483,-6.343100225488506,-5.798709620066512,11.299999999999999,2,3,4,2,3,6.350208125210601,1.6,4.750208125210601,0.0,1.3191003799438477,0.30352169586523614,0.696478304134764,-13.176649402697297,-13.804902442562303,0.5521639184771937,0.44783608152280635,0.3532501403876277,0.6467498596123724,0.8612561476105565,0.05122383737371871,0.08752001501572491,0.8614611098264625,0.05117656711956583,0.08736232305397156,0.7180191794369967,0.0625151885521692,0.21946563201083416,0.8184285307096228,0.05457815354934685,0.12699331574103037,0.8613988993471023,0.051190914667270285,0.08741018598562725,0.3508474537612125,0.3903389845261439,0.25881356171264364,0.0,0.0,0.0,0.0,0.0,0.3481355903209094,0.3752542383946079,0.27661017128448273,0.0,0.0,0.0,0.0,0.0,GD2,15.069005727767944
133,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD6"", ""GD7"", ""GD8"", ""GD4""]",,[],GA1,GD3,0.8479999999999999,0.39999999999999997,0.27999999999999997,0.16799999999999998,-15.387877889713685,-11.711327339266862,-6.235110582122008,-5.271302583160398,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,1.4814913272857666,0.3058045770792805,0.6941954229207196,-14.071222677206288,-12.637305848547154,0.3827310568594214,0.6172689431405787,0.32118987303530866,0.6788101269646915,0.8613148998001373,0.05122890096062603,0.08745619923923674,0.8615124811464736,0.05118404280688078,0.08730347604664561,0.7177815586696531,0.06254036240582762,0.21967807892451932,0.8183932044034274,0.05459093868656483,0.12701585691000772,0.8614520598664185,0.05119776063561541,0.08735017949796614,0.3473737169336428,0.3864742419760162,0.25625105099133116,0.0,0.009900990099009901,0.0,0.0,0.0,0.3473737169336428,0.3864742419760162,0.25625105099133116,0.0,0.009900990099009901,0.0,0.0,0.0,GD2,
133,2,P2,P2,S2,"[""GD1"", ""GD2"", ""GD3"", ""GD5""]","[""GD6"", ""GD7"", ""GD8"", ""GD4""]",,"[""GD5""]",GA1,GD3,1.8639999999999997,0.6,0.6399999999999999,0.6239999999999999,-14.455518065575214,-10.758082201726552,-7.054211513424472,-6.120042913181113,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,2.4341347217559814,0.3058045770792805,0.6941954229207196,-14.071222677206288,-12.637305848547154,0.3827310568594214,0.6172689431405787,0.32118987303530866,0.6788101269646915,0.8613148998001373,0.05122890096062603,0.08745619923923674,0.8615124811464736,0.05118404280688078,0.08730347604664561,0.7176303316527538,0.06238641974444114,0.21998324860280494,0.8183478362983577,0.054544755888148895,0.12710740781349342,0.8614520598664185,0.05119776063561541,0.08735017949796614,0.3473737169336428,0.3864742419760162,0.25625105099133116,0.0,0.009900990099009901,0.0,0.0,0.0,0.3473737169336428,0.3864742419760162,0.25625105099133116,0.0,0.009900990099009901,0.0,0.0,0.0,GD2,12.162411451339722
134,1,P2,P2,S1,"[""GD1"", ""GD2"", ""GD3""]","[""GD6"", ""GD7"", ""GD8"", ""GD4"", ""GD5""]",,[],GA1,GD3,3.5626666666666664,1.0666666666666667,1.2,1.2959999999999998,-13.846738556967516,-9.945998540632164,-7.5744666790412465,-7.22445237632418,11.299999999999999,2,3,4,2,3,5.38166002687522,0.8800000000000001,4.5016600268752205,0.0,3.8803648948669434,0.3045287085790854,0.6954712914209147,-12.326674081872163,-9.85853577248573,0.3051881177762677,0.6948118822237324,0.30466059041852184,0.6953394095814782,0.861365314224914,0.05123243808865096,0.08740224768643495,0.8615570727352426,0.05118938557914061,0.08725354168561669,0.7148558485691785,0.06171245666319789,0.22343169476762362,0.8175467054854234,0.0543463069043578,0.1281069876102188,0.8614986767637334,0.051202496304262886,0.08729882693200385,0.3508474541029792,0.39033898439577636,0.25881356150124446,0.0,0.0,0.0,0.0,0.0,0.3481355905772344,0.3752542382968323,0.27661017112593334,0.0,0.0,0.0,0.0,0.0,GD2,
